news_id,author_id,social_capital_score,sentiment_enabled
1367315410106736640,82652901,53.996010638297875,False
1368286394792046596,82652901,53.996010638297875,False
1369959855692337152,28785486,81104.29535327817,False
1352325551621595136,19110632,89.64999999886638,False
1369598009084887043,15808647,26405.283783783783,False
1368835740529000449,15808647,6872.608108108107,False
1369397597421645834,807095,120774.82149046792,False
1369242094217404419,14293310,161184.47058823527,False
1369552733536219138,1344951,3989.5434782608695,False
1369113689845022721,14293310,20992.588235294115,False
1369456737070313476,807095,35225.98960138648,False
1369525973302079490,28785486,70910.85932527053,False
1369563595978252291,15012486,6283.636363636364,False
1369337073463885828,15012486,5847.272727272728,False
1370053184589299724,28785486,55399.1088478676,False
1369275546044162051,5988062,7823.525581395349,False
1369049581208670208,14293310,26783.647058823528,False
1369506070989836290,759251,105152.15199188025,False
1349380288783253504,19110632,89.64999999886638,False
1349377838722519040,19110632,268.9499999965991,False
1354011094751260673,19110632,89.64999999886638,False
1353672852747284480,19110632,0.0,False
1368622654870192131,15808647,10851.486486486487,False
1352554075657801732,19110632,89.64999999886638,False
1369226601972563972,15808647,9404.621621621622,False
1364851499042537474,19110632,89.64999999886638,False
1369438033892806663,15808647,5064.027027027027,False
1369619124318580736,15808647,5425.743243243243,False
1369495249417101312,28785486,167526.90515595162,False
1352937076669476864,19110632,89.64999999886638,False
1368856158010810369,15808647,43044.22972972973,False
1369590734672760836,15808647,3978.8783783783783,False
1368975418741624833,1367531,116121.02822580645,False
1369382939289587718,28785486,99275.20305537875,False
1369517501248372738,14293310,40778.70588235294,False
1369543002385956865,87818409,9038.450909090909,False
1369612914982846469,87818409,9932.363636363636,False
1369480643315462144,14173315,10298.370883882148,False
1369351763355201542,14293310,20751.29411764706,False
1370004858464534529,28785486,90411.34563971993,False
1369468594891948038,28785486,130741.89688096754,False
1369336610681159680,5988062,2293.1023255813957,False
1369503478880612357,759251,123628.49911190056,False
1369611245616250880,87818409,1291.2072727272728,False
1369430816389033988,14293310,31850.823529411762,False
1368685627303223297,1367531,157427.23790322582,False
1369377514930507782,28785486,108139.06047103756,False
1369438777127624709,87818409,3377.0036363636364,False
1339526482142654466,1038082275689340928,1131.5411224849981,False
1326208392923410432,715177919438577664,1520335.1648007166,False
1356659266732650498,273181052,1065.2102803738317,False
1357425371721965589,273181052,245.81775700934577,False
1274054340517527552,2412917082,3395.553146853147,False
1362794394848538628,1288485038,2317327.4776842645,False
1357736029067874305,1288485038,4162197.720989544,False
1367608643596783616,1232061287301074945,596.6345123258307,False
1368667864803213318,14800270,638.6759581881533,False
1368867018854830081,715177919438577664,477933.1016009852,False
1349775316366090242,79293791,159871.58643985676,False
1219085119971000320,180463340,4028663.238983752,False
1339894034781880323,1038082275689340928,8109.37804447582,False
1368199950169997314,16184358,44.79999999999987,False
1369559926629167104,34713362,156.66666666666637,False
1204026434739691520,180463340,6661788.612433926,False
1369586848163586051,34713362,76.66666666666653,False
1369418972509179912,15110357,121.87336461968897,False
1340053176150614025,1038082275689340928,70721.3201553124,False
1197158580333535232,180463340,3465864.435333593,False
1369311531360518146,2735591,1473.4285682212462,False
1362083047785439239,34507480,9839821.308496894,False
1337020338916499463,17919972,29732530.07062211,False
1369405604595400711,2735591,654.857141431665,False
1331748997124534274,17919972,2559168.6407289803,False
1369298875719311360,2735591,1473.4285682212462,False
1355167587638906880,23375688,45694.798022020055,False
1294010972055592962,79293791,723229.8958694723,False
1337022746824499203,17919972,24727608.961178727,False
1353502767352926208,23375688,68970.16342922712,False
1351920546011893761,14230524,21728417.948772755,False
1365416645624143873,14230524,22281595.60195395,False
1337463904566456320,17919972,14133385.110216843,False
1331744604891344896,17919972,3248892.751217644,False
1357375687967997959,25365536,41404.67368789568,False
1358843515149504514,34507480,1418715.0688121943,False
1359820217090768896,621583,8488.824324324323,False
1364974104491798530,14434070,50.5,False
969126955193962496,42703075,491.83333333333337,False
1367244704526393349,14434070,151.5,False
1369342862656221187,15808647,11213.202702702702,False
1363849575279316998,621583,2321.7297297297296,False
1365618942501285888,7905122,924.6086956512058,False
1365376371376205838,14434070,50.5,False
1368972324301602816,25562270,710.1935483870967,False
1368969473651261440,14885549,76.13793103448248,False
1369087867939659782,24742040,422141.074123391,False
1368234120082554894,773069256,3434.3562753036435,False
1368487188724350976,558797310,45464.76063183475,False
1367862841907294209,34613288,1314226.2587412589,False
1368174374247923712,34613288,159370.6153846154,False
1368501683219693570,34613288,217502.43356643358,False
1368632782042333188,96951800,172158.09399577978,False
1364237278516830212,14434070,126.25,False
1368519774955798529,773069256,8735.21052631579,False
1368216046616768513,2941994339,270.74074074074076,False
1368932010971004931,1638021792,2527.515684410647,False
